"","pptnum","Title","Artist","memoryage","type","vivid","memvalence","memenergy","unique","important","social","emo","emoextra","corresponding","specific","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","key_name","mode_name","key_mode","Age"
"1250",199,"Harlem Shake","Baauer",11,2,5,4,4,4,3,4,"24,4","",0,1,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,"01XFgRZfZI7oBagNf1Loml","C","major","C major",22
"1251",199,"Call Me Maybe","Carly Rae Jepsen",11,2,6,4,4,4,4,4,"24,4,19,12","",0,1,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"20I6sIOMTCkB6w7ryavxtO","G","major","G major",22
"1252",199,"TiK ToK","Kesha",10,2,7,4,4,4,3,4,"24,4,26,19","",0,1,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,"0HPD5WQqrq7wPWR7P7Dw1i","D","minor","D minor",22
"1254",200,"Mood (feat. iann dior)","24kGoldn�featuring�Iann Dior",18,4,5,3,3,1,1,1,"9","",1,0,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,"4jPy3l0RUwlUI9T5XHBW2m","G","minor","G minor",20
"1256",200,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X�featuring�Billy Ray Cyrus",15,3,5,5,5,3,4,3,"1,3,24,4,25","",1,0,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"6u7jPi22kF8CTQ3rb9DHE7","F#","major","F# major",20
"1257",200,"Something Just Like This","The Chainsmokers�and�Coldplay",14,3,3,4,3,1,1,1,"25","",1,0,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",20
"1258",200,"Love Yourself","Justin Bieber",11,3,5,4,3,3,3,3,"25","",1,0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,"50kpGaPAhYJ3sGmk6vplg0","E","major","E major",20
"1259",200,"Trap Queen","Fetty Wap",8,4,3,5,5,3,4,3,"1,24,4","",1,0,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"4AtfPLLTc3Pi1eP6mXGej8","G","major","G major",20
"1260",200,"Counting Stars","OneRepublic",11,4,6,5,4,4,3,2,"4,34,23,19","",0,0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,"1QzFhzIOW7CyRJLpmq5CM0","C#","minor","C# minor",20
"1261",200,"Lights - Single Version","Ellie Goulding",11,3,2,1,1,1,1,1,"25,9,22,14","",0,0,0.68,0.799,8,-5.805,0,0.0347,0.0323,0.0459,0.123,0.744,120.031,"2QwG0flKv1wq9fyvfsMD9C","G#","minor","G# minor",20
"1262",201,"STAY (with Justin Bieber)","The Kid Laroi�and�Justin Bieber",16,3,6,4,3,3,3,4,"1,7,4,25,13,33","Longing and entertained ",1,0,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,"5HCyWlXZPP0y6Gqq8TgA20","C#","major","C# major",19
"1263",201,"good 4 u","Olivia Rodrigo",18,2,7,4,2,3,2,1,"3,24,4,34,10,25,13,32,33","Loving ",1,1,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,"4ZtFanR9U6ndgddUvNcjcG","A","major","A major",19
"1264",201,"Don't Start Now","Dua Lipa",15,3,6,5,4,4,2,3,"1,7,24,2,19,25,13,33","Longing and loving, also warm inside ",1,0,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"6WrI0LAC5M1Rw2MnX2ZvEg","B","minor","B minor",19
"1265",201,"Without Me","Halsey",14,3,6,4,3,3,3,4,"1,7,4,34,25,13,33","Longing and warm inside ",1,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C","F#","major","F# major",19
"1266",201,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha�featuring�Florida Georgia Line",19,2,6,4,2,4,4,5,"1,7,24,2,25,13,16,33","",1,1,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,"7iDa6hUg2VgEL1o1HjmfBn","A#","major","A# major",19
"1267",201,"HUMBLE.","Kendrick Lamar",17,3,7,2,2,3,3,3,"23,25,6,16,36,33","Feeling lost and uncomfortable ",1,0,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"7KXjTSCq5nL1LoYtL7XAwS","C#","minor","C# minor",19
"1268",201,"Stressed Out","Twenty One Pilots",15,3,5,5,4,3,3,5,"1,24,34,19,25,33","",0,0,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,"3CRDbSIZ4r5MsZ0YwxuEkn","E","minor","E minor",19
"1269",201,"Uptown Funk (feat. Bruno Mars)","Mark Ronson�featuring�Bruno Mars",17,4,5,3,3,3,3,4,"1,7,24,2,23,25,13,33","Longing ",1,0,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,"32OlwWuMpZ6b0aN2RZOeMS","C","major","C major",19
"1270",201,"Happy - From ""Despicable Me 2""","Pharrell Williams",12,3,7,4,3,3,2,5,"1,7,24,23,19,25,33","",1,0,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",19
"1281",203,"Wow.","Post Malone",15,3,2,4,2,1,1,1,"25","",0,0,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,"6MWtB6iiXyIwun0YzU6DFP","B","minor","B minor",18
"1282",203,"One Dance","Drake�featuring�Wizkid�and�Kyla",12,3,2,4,4,1,1,3,"25","",0,0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"1zi7xx7UVEFkmKfv06H8x0","C#","major","C# major",18
"1283",203,"Fancy","Iggy Azalea�featuring�Charli XCX",10,4,2,5,4,1,1,3,"1,25","",0,0,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"3W3KtDwAIg3mAruSpnfG3Q","A#","minor","A# minor",18
"1284",204,"Wow.","Post Malone",18,2,5,3,4,2,1,3,"25","",0,1,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,"6MWtB6iiXyIwun0YzU6DFP","B","minor","B minor",20
"1285",204,"Radioactive","Imagine Dragons",13,2,4,5,4,5,2,1,"1,7,3,24,2,34,25","",0,1,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,"4G8gkOterJn0Ywt6uhqbhp","A","major","A major",20
"1287",205,"Blinding Lights","The Weeknd",18,2,7,5,5,5,4,5,"1,7,3,24,2,4,34,23,19","",1,1,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,"0sf12qNH5qcw8qpgymFOqD","C#","major","C# major",19
"1288",205,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X�featuring�Billy Ray Cyrus",15,2,7,5,5,5,5,3,"1,7,24,4,23,19,25","",1,1,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"6u7jPi22kF8CTQ3rb9DHE7","F#","major","F# major",19
"1289",205,"Despacito - Remix","Luis Fonsi�and�Daddy Yankee�featuring�Justin Bieber",12,3,2,5,5,2,2,4,"19,25","",1,0,0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,"6rPO02ozF3bM7NnOV4h6s2","D","major","D major",19
"1290",205,"Sorry","Justin Bieber",12,3,3,4,4,3,2,4,"24,19,25","",1,0,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,"09CtPGIpYB4BrO8qb1RGsF","C","minor","C minor",19
"1291",205,"Trap Queen","Fetty Wap",11,2,5,4,4,4,3,4,"25","",1,1,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"4AtfPLLTc3Pi1eP6mXGej8","G","major","G major",19
"1292",205,"All of Me","John Legend",11,3,2,3,2,2,3,2,"7,25,33,37","Mellow",1,0,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"3U4isOIWM3VvDubwSI3y7a","G#","major","G# major",19
"1293",205,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis�featuring�Ray Dalton",17,2,7,4,5,3,5,5,"19,25","",1,1,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"3bidbhpOYeV4knp8AIu8Xn","D","major","D major",19
"1296",206,"ROCKSTAR (feat. Roddy Ricch)","DaBaby�featuring�Roddy Ricch",16,1,7,5,5,5,5,5,"7,24","",0,0,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"7ytR5pFWmSjzHJIeQkgog4","B","major","B major",19
"1297",206,"Without Me","Halsey",18,3,1,5,1,1,1,2,"24","",0,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C","F#","major","F# major",19
"1298",206,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha�featuring�Florida Georgia Line",8,3,1,5,1,1,1,5,"11","",0,0,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,"7iDa6hUg2VgEL1o1HjmfBn","A#","major","A# major",19
"1300",206,"Love Yourself","Justin Bieber",10,2,1,1,1,1,1,5,"22,6","",0,1,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,"50kpGaPAhYJ3sGmk6vplg0","E","major","E major",19
"1301",206,"See You Again (feat. Charlie Puth)","Wiz Khalifa�featuring�Charlie Puth",15,2,7,1,1,1,1,1,"22","",0,1,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"7wqSzGeodspE3V6RBD5W8L","A#","major","A# major",19
"1302",206,"Happy - From ""Despicable Me 2""","Pharrell Williams",10,2,7,5,5,5,1,5,"4","",1,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",19
"1303",206,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis�featuring�Ray Dalton",9,3,7,5,5,3,1,3,"24","",1,0,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"3bidbhpOYeV4knp8AIu8Xn","D","major","D major",19
"1304",207,"As It Was","Harry Styles",18,2,3,4,4,4,3,4,"24,4,23,19","",1,1,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,"4LRPiXqCikLlN15c3yImP7","F#","minor","F# minor",19
"1305",207,"Levitating","Dua Lipa",17,2,2,3,4,3,2,4,"4,19","",1,1,0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,"39LLxExYz6ewLAcYrzQQyP","F#","minor","F# minor",19
"1306",207,"Don't Start Now","Dua Lipa",15,3,3,3,3,1,1,3,"24,4","",0,0,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"6WrI0LAC5M1Rw2MnX2ZvEg","B","minor","B minor",19
"1307",207,"Without Me","Halsey",18,4,1,3,3,3,2,2,"10,9","mundane ",0,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C","F#","major","F# major",19
"1308",207,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha�featuring�Florida Georgia Line",18,2,4,5,4,4,4,3,"24,4,34","",0,1,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,"7iDa6hUg2VgEL1o1HjmfBn","A#","major","A# major",19
"1309",207,"HUMBLE.","Kendrick Lamar",15,2,4,3,4,4,2,4,"23,19","",0,1,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"7KXjTSCq5nL1LoYtL7XAwS","C#","minor","C# minor",19
"1310",207,"One Dance","Drake�featuring�Wizkid�and�Kyla",17,2,3,3,3,3,2,4,"4","entertaining ",0,1,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"1zi7xx7UVEFkmKfv06H8x0","C#","major","C# major",19
"1311",207,"Trap Queen","Fetty Wap",18,2,3,3,3,2,2,1,"4,23,36","",0,1,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"4AtfPLLTc3Pi1eP6mXGej8","G","major","G major",19
"1312",207,"Happy - From ""Despicable Me 2""","Pharrell Williams",11,2,3,3,4,3,3,5,"24,23,19","",1,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",19
"1313",207,"Radioactive","Imagine Dragons",15,2,4,4,5,4,3,4,"24,4,19","",0,1,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,"4G8gkOterJn0Ywt6uhqbhp","A","major","A major",19
"1314",208,"STAY (with Justin Bieber)","The Kid Laroi�and�Justin Bieber",13,4,2,4,4,3,1,3,"24,19,13","",0,0,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,"5HCyWlXZPP0y6Gqq8TgA20","C#","major","C# major",19
"1315",208,"Levitating","Dua Lipa",16,2,5,4,4,5,1,1,"3,4,23","",0,1,0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,"39LLxExYz6ewLAcYrzQQyP","F#","minor","F# minor",19
"1316",208,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone�and�Swae Lee",18,2,5,4,3,2,2,1,"3,34,10,17","",1,1,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,"3KkXRkHbMCARz0aVfEt68P","D","major","D major",19
"1317",208,"Perfect","Ed Sheeran",15,4,2,3,3,2,2,4,"3,34,19","",0,0,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"0tgVpDi06FyKpA1z0VMD4v","G#","major","G# major",19
"1318",208,"Counting Stars","OneRepublic",15,4,4,2,3,1,1,4,"4,8,9","",0,0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,"1QzFhzIOW7CyRJLpmq5CM0","C#","minor","C# minor",19
"1320",209,"As It Was","Harry Styles",16,4,6,2,4,3,2,4,"25","",1,0,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,"4LRPiXqCikLlN15c3yImP7","F#","minor","F# minor",18
"1322",209,"Don't Start Now","Dua Lipa",14,3,5,3,3,1,1,1,"9","",0,0,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"6WrI0LAC5M1Rw2MnX2ZvEg","B","minor","B minor",18
"1323",209,"Without Me","Halsey",0,4,1,1,1,1,1,1,"6","",0,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C","F#","major","F# major",18
"1324",209,"God's Plan","Drake",4,2,1,1,1,1,1,1,"19","",1,1,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,"6DCZcSspjsKoFjzjrWoCdn","G","major","G major",18
"1325",209,"Something Just Like This","The Chainsmokers�and�Coldplay",13,3,2,2,2,2,2,2,"2","",0,0,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",18
"1326",209,"Stressed Out","Twenty One Pilots",13,3,2,3,3,3,3,3,"10","",0,0,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,"3CRDbSIZ4r5MsZ0YwxuEkn","E","minor","E minor",18
"1327",209,"See You Again (feat. Charlie Puth)","Wiz Khalifa�featuring�Charlie Puth",6,4,5,2,2,5,2,3,"3,20","",0,0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"7wqSzGeodspE3V6RBD5W8L","A#","major","A# major",18
"1328",209,"Happy - From ""Despicable Me 2""","Pharrell Williams",10,4,2,2,2,2,1,4,"10,9","",0,0,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",18
"1329",210,"Easy On Me","Adele",13,3,3,2,3,2,2,1,"5,16,33,14","",0,0,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,"0gplL1WMoJ6iYaPgMCL0gX","F","major","F major",19
"1331",210,"Don't Start Now","Dua Lipa",16,4,6,2,3,3,4,2,"","Tired ",0,0,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"6WrI0LAC5M1Rw2MnX2ZvEg","B","minor","B minor",19
"1332",210,"Wow.","Post Malone",15,2,4,3,4,3,2,3,"19","",0,1,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,"6MWtB6iiXyIwun0YzU6DFP","B","minor","B minor",19
"1333",210,"Perfect","Ed Sheeran",14,3,3,3,2,4,2,2,"7,25","",0,0,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"0tgVpDi06FyKpA1z0VMD4v","G#","major","G# major",19
"1334",210,"Something Just Like This","The Chainsmokers�and�Coldplay",15,2,4,4,3,2,4,1,"24,4,34,38","",1,1,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",19
"1335",210,"Work","Rihanna�featuring�Drake",14,4,4,3,2,3,2,2,"25","",1,0,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,"32lmL4vQAAotg6MrJnhlQZ","B","major","B major",19
"1336",210,"Thinking out Loud","Ed Sheeran",14,3,5,4,2,3,3,3,"23","",0,0,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,"34gCuhDGsG4bRPIf9bb02f","D","major","D major",19
"1337",210,"Counting Stars","OneRepublic",10,3,3,4,3,3,3,2,"24","",0,0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,"1QzFhzIOW7CyRJLpmq5CM0","C#","minor","C# minor",19
"1338",211,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X�featuring�Billy Ray Cyrus",17,4,5,2,2,3,1,2,"","annoyance, irritation",1,0,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"6u7jPi22kF8CTQ3rb9DHE7","F#","major","F# major",21
"1339",211,"Rolling in the Deep","Adele",10,3,4,4,4,2,3,3,"24,4,19","",1,0,0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,"1CkvWZme3pRgbzaxZnTl5X","G#","major","G# major",21
"1340",212,"Heat Waves","Glass Animals",18,4,3,4,4,2,3,2,"24,10","",0,0,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,"6CDzDgIUqeDY5g8ujExx2f","B","major","B major",19
"1341",212,"good 4 u","Olivia Rodrigo",16,2,6,2,3,1,3,1,"18,11,5,33","",1,1,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,"4ZtFanR9U6ndgddUvNcjcG","A","major","A major",19
"1342",212,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone�and�Swae Lee",14,2,3,5,5,1,1,1,"19","",1,1,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,"3KkXRkHbMCARz0aVfEt68P","D","major","D major",19
"1343",212,"One Dance","Drake�featuring�Wizkid�and�Kyla",11,2,5,5,5,3,3,4,"24,4,19","",1,1,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"1zi7xx7UVEFkmKfv06H8x0","C#","major","C# major",19
"1344",212,"Trap Queen","Fetty Wap",12,4,5,5,5,3,4,2,"24,4,19","",1,0,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"4AtfPLLTc3Pi1eP6mXGej8","G","major","G major",19
"1345",212,"All of Me","John Legend",12,2,7,5,5,5,4,5,"24,4,23,19,6","",1,1,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"3U4isOIWM3VvDubwSI3y7a","G#","major","G# major",19
"1346",212,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis�featuring�Wanz",13,2,7,5,5,3,3,3,"24,19,25","",1,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,"4YMqbFcDIFiCBd02PzUBcM","F#","minor","F# minor",19
"1347",213,"STAY (with Justin Bieber)","The Kid Laroi�and�Justin Bieber",14,3,5,5,4,4,4,3,"24,4,34,26,23","",1,0,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,"5HCyWlXZPP0y6Gqq8TgA20","C#","major","C# major",19
"1348",213,"ROCKSTAR (feat. Roddy Ricch)","DaBaby�featuring�Roddy Ricch",16,3,4,4,3,3,3,3,"3,24,2,13,32","",0,0,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"7ytR5pFWmSjzHJIeQkgog4","B","major","B major",19
"1349",213,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone�and�Swae Lee",18,2,6,3,3,3,3,3,"24,4,19,27","",1,1,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,"3KkXRkHbMCARz0aVfEt68P","D","major","D major",19
"1350",213,"Something Just Like This","The Chainsmokers�and�Coldplay",14,3,5,5,5,5,4,3,"24,4,34,26,23,13","",1,0,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",19
"1351",213,"Counting Stars","OneRepublic",14,3,6,4,5,4,4,3,"24,34,26","",1,0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,"1QzFhzIOW7CyRJLpmq5CM0","C#","minor","C# minor",19
"1352",214,"As It Was","Harry Styles",18,4,5,1,2,1,2,1,"13,18,6,5","",0,0,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,"4LRPiXqCikLlN15c3yImP7","F#","minor","F# minor",19
"1353",214,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone�and�Swae Lee",13,2,1,5,3,1,1,1,"1,24,2,4,19","",0,1,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,"3KkXRkHbMCARz0aVfEt68P","D","major","D major",19
"1354",215,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone�and�Swae Lee",20,4,3,4,3,2,1,3,"25","",0,0,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,"3KkXRkHbMCARz0aVfEt68P","D","major","D major",21
"1355",215,"Sorry","Justin Bieber",16,3,5,4,3,2,1,4,"24,4,38","",0,0,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,"09CtPGIpYB4BrO8qb1RGsF","C","minor","C minor",21
"1356",215,"Radioactive","Imagine Dragons",15,3,4,3,2,2,2,3,"24,34,38,26,23,19,9,27","",0,0,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,"4G8gkOterJn0Ywt6uhqbhp","A","major","A major",21
"1357",215,"Somebody That I Used To Know","Gotye�featuring�Kimbra",17,4,6,2,3,2,4,1,"25,13,18,11,15,21,20,6,5,36,33,14","Empty",0,0,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,"1qDrWA6lyx8cLECdZE7TV7","C","major","C major",21
"1358",215,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Pitbull�featuring�Ne-Yo,�Afrojack�and�Nayer",10,3,2,5,3,1,2,3,"24,4,34,23,19,17,25","",1,0,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,"4QNpBfC0zvjKqPJcyqBy9W","G#","major","G# major",21
"1359",216,"HUMBLE.","Kendrick Lamar",22,4,3,4,4,2,3,4,"1,24,19,37","",0,0,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"7KXjTSCq5nL1LoYtL7XAwS","C#","minor","C# minor",24
"1360",216,"Sugar","Maroon 5",17,2,6,5,5,4,3,4,"24,4,19,37","",0,1,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,"494OU6M7NOf4ICYb4zWCf5","C#","major","C# major",24
"1361",216,"All of Me","John Legend",20,3,2,3,2,3,2,1,"25,32,33,14","",0,0,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"3U4isOIWM3VvDubwSI3y7a","G#","major","G# major",24
"1362",216,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis�featuring�Wanz",13,2,5,4,4,4,1,4,"1,4,23,36","",1,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,"4YMqbFcDIFiCBd02PzUBcM","F#","minor","F# minor",24
"1363",216,"Call Me Maybe","Carly Rae Jepsen",21,4,6,5,5,2,2,5,"24,4,37","",1,0,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"20I6sIOMTCkB6w7ryavxtO","G","major","G major",24
"1364",216,"California Gurls","Katy Perry�featuring�Snoop Dogg",13,4,3,4,3,3,1,1,"3,23,35","",1,0,0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,"6tS3XVuOyu10897O3ae7bi","C","major","C major",24
"1365",216,"I Gotta Feeling","The Black Eyed Peas",21,3,5,5,5,2,2,5,"24,4,19","A sense of community ",1,0,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,"4vp2J1l5RD4gMZwGFLfRAu","C","major","C major",24
"1366",217,"Shivers","Ed Sheeran",20,2,3,3,1,1,1,1,"9","",1,1,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,"75MNhvTCCKsST3YqqUiU9r","D","major","D major",20
"1367",217,"good 4 u","Olivia Rodrigo",20,2,7,1,1,1,1,1,"8,9","",1,1,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,"4ZtFanR9U6ndgddUvNcjcG","A","major","A major",20
"1368",217,"Don't Start Now","Dua Lipa",16,2,2,4,4,1,1,5,"24,19,10,11","",1,1,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"6WrI0LAC5M1Rw2MnX2ZvEg","B","minor","B minor",20
"1369",217,"God's Plan","Drake",20,2,7,5,4,5,4,5,"24,4,38,19,25","",1,1,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,"6DCZcSspjsKoFjzjrWoCdn","G","major","G major",20
"1370",217,"Despacito - Remix","Luis Fonsi�and�Daddy Yankee�featuring�Justin Bieber",14,3,4,4,2,1,2,4,"24,25,8","",1,0,0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,"6rPO02ozF3bM7NnOV4h6s2","D","major","D major",20
